price,volume,symbol
2715.05,940,11536_NSE
2715.3,1123,11536_NSE
2716.2,3722,11536_NSE
2715.75,891,11536_NSE
2715.95,2011,11536_NSE
2716.1001,1536,11536_NSE
2716.3,1898,11536_NSE
2715,1082,11536_NSE
2714.25,2030,11536_NSE
2713,3561,11536_NSE
2714,1248,11536_NSE
2714,1030,11536_NSE
2714,1625,11536_NSE
2715,1626,11536_NSE
2714.5,991,11536_NSE
2715.5,535,11536_NSE
2714,1907,11536_NSE
2711.95,5940,11536_NSE
2713,1085,11536_NSE
2710.8501,945,11536_NSE
2711.45,693,11536_NSE
2710.25,974,11536_NSE
2709.75,1342,11536_NSE
2712.1499,1176,11536_NSE
2713.05,1075,11536_NSE
2715.05,6382,11536_NSE
2715,1003,11536_NSE
2715,1821,11536_NSE
2711.8,793,11536_NSE
2710.6499,612,11536_NSE
2711.55,976,11536_NSE
2711.95,860,11536_NSE
2714,479,11536_NSE
2712.7,583,11536_NSE
2710.45,1426,11536_NSE
2710,1708,11536_NSE
2713.3501,2093,11536_NSE
2712.3,505,11536_NSE
2710.6499,1550,11536_NSE
2709.7,846,11536_NSE
2711.1499,902,11536_NSE
2711,1075,11536_NSE
2709.75,861,11536_NSE
2711.25,757,11536_NSE
2709.55,1323,11536_NSE
2709.95,1280,11536_NSE
2709.1001,815,11536_NSE
2709.1001,1190,11536_NSE
2709.3,6611,11536_NSE
2707.75,1076,11536_NSE
2707.45,983,11536_NSE
2707.8999,3043,11536_NSE
2709.25,1374,11536_NSE
2710,874,11536_NSE
2710.95,632,11536_NSE
2711.5,1176,11536_NSE
2709.75,1430,11536_NSE
2709.05,941,11536_NSE
2710.8999,682,11536_NSE
2709,789,11536_NSE
2705.05,1891,11536_NSE
2706.1499,2398,11536_NSE
2704,1081,11536_NSE
2702,2264,11536_NSE
2702.6499,3168,11536_NSE
2700.7,3253,11536_NSE
2701,2804,11536_NSE
2700.75,1151,11536_NSE
2700,3539,11536_NSE
2700.05,2075,11536_NSE
2700.1001,2028,11536_NSE
2702.55,1665,11536_NSE
2703.6499,4218,11536_NSE
2701.3,1262,11536_NSE
2701.7,2191,11536_NSE
2702,1439,11536_NSE
2701,1731,11536_NSE
2702,1081,11536_NSE
2703.1499,2123,11536_NSE
2703.1001,1043,11536_NSE
2704.8,2996,11536_NSE
2703.8999,1531,11536_NSE
2704.05,742,11536_NSE
2703.05,987,11536_NSE
2703,770,11536_NSE
2702.5,1352,11536_NSE
2703.1499,1482,11536_NSE
2704.6001,1049,11536_NSE
2704.2,654,11536_NSE
2703.55,1018,11536_NSE
2703.75,634,11536_NSE
2704.1499,1049,11536_NSE
2704.7,897,11536_NSE
2707,1775,11536_NSE
2705.8999,3341,11536_NSE
2705.5,659,11536_NSE
2705.8999,572,11536_NSE
2708,1236,11536_NSE
2706.55,1008,11536_NSE
2707,743,11536_NSE
2708.25,770,11536_NSE
2711.1499,1376,11536_NSE
2710.95,1142,11536_NSE
2709.8999,1941,11536_NSE
2709.3501,1479,11536_NSE
2710.1001,3044,11536_NSE
2711.8501,3917,11536_NSE
2710.5,1036,11536_NSE
2709.6001,1038,11536_NSE
2709.8501,884,11536_NSE
2709.2,988,11536_NSE
2709.1001,701,11536_NSE
2707.6001,1052,11536_NSE
2707.6001,1280,11536_NSE
2708.05,919,11536_NSE
2707.3,1130,11536_NSE
2707.25,755,11536_NSE
2705.2,2185,11536_NSE
2705.3999,2849,11536_NSE
2703.3999,2262,11536_NSE
2703.1001,2685,11536_NSE
2706.95,2543,11536_NSE
2706.7,1200,11536_NSE
2706.25,1279,11536_NSE
2707.3,677,11536_NSE
2707.1001,1114,11536_NSE
2706.5,4538,11536_NSE
2707.1499,1848,11536_NSE
2704.3999,982,11536_NSE
2704.95,953,11536_NSE
2703.3501,1122,11536_NSE
2703,1682,11536_NSE
2702.05,2031,11536_NSE
2697.75,9629,11536_NSE
2695.8,2680,11536_NSE
2694,2985,11536_NSE
2696.95,4646,11536_NSE
2696.1001,1174,11536_NSE
2699.75,2002,11536_NSE
2701.95,1520,11536_NSE
2701.8,1295,11536_NSE
2701,2514,11536_NSE
2701.05,1224,11536_NSE
2703.3999,1922,11536_NSE
2702.6499,1568,11536_NSE
2702,1010,11536_NSE
2703,1509,11536_NSE
2703.25,766,11536_NSE
2703,1040,11536_NSE
2703.05,2094,11536_NSE
2701.8,1769,11536_NSE
2702.3501,2875,11536_NSE
2702.25,877,11536_NSE
2702.3501,1365,11536_NSE
2702.8999,1027,11536_NSE
2702.3501,3636,11536_NSE
2702,934,11536_NSE
2701.8999,2397,11536_NSE
2701,5234,11536_NSE
2700,9733,11536_NSE
2699.1001,5224,11536_NSE
2698.3999,6051,11536_NSE
2703.55,8980,11536_NSE
2702.1499,5471,11536_NSE
2701.7,5916,11536_NSE
2700.05,5482,11536_NSE
2697.5,8654,11536_NSE
2698.3,8040,11536_NSE
2697.05,8161,11536_NSE
2695.75,8384,11536_NSE
2696.55,5550,11536_NSE
2695.8,5054,11536_NSE
2693.05,7159,11536_NSE
2697.3501,9890,11536_NSE
2697.5,8100,11536_NSE
2697.1001,6270,11536_NSE
2696.1499,8935,11536_NSE
2698.8999,12364,11536_NSE
2699.1001,11201,11536_NSE
2699.3501,10168,11536_NSE
2698.2,6352,11536_NSE
2697.1499,7467,11536_NSE
2691.8501,8001,11536_NSE
2695,5217,11536_NSE
2696.6001,5152,11536_NSE
2696.55,5803,11536_NSE
2695,3396,11536_NSE
2700,3558,11536_NSE
2713.25,14943,11536_NSE
2710.55,10988,11536_NSE
2709,7934,11536_NSE
2710.75,6697,11536_NSE
2708.25,6018,11536_NSE
2712.45,4943,11536_NSE
2709.2,5117,11536_NSE
2707.8,4973,11536_NSE
2709.3,3373,11536_NSE
2714.25,4041,11536_NSE
2717.95,5014,11536_NSE
2715.55,3603,11536_NSE
2718.8999,3300,11536_NSE
2720.6001,7321,11536_NSE
2723.1001,7315,11536_NSE
2718.6499,8267,11536_NSE
2722.3,5535,11536_NSE
2719.1001,2380,11536_NSE
2715.55,6347,11536_NSE
2716.6001,3898,11536_NSE
2717.3999,3023,11536_NSE
2717.3501,2428,11536_NSE
2716.1499,2178,11536_NSE
2716,1835,11536_NSE
2716.1499,2082,11536_NSE
2715.75,1108,11536_NSE
2710.6499,5572,11536_NSE
2708.75,2609,11536_NSE
2713.8999,3381,11536_NSE
2712,2108,11536_NSE
2710.1499,2823,11536_NSE
2711.3999,1836,11536_NSE
2710.45,2288,11536_NSE
2710,2099,11536_NSE
2709.3,2680,11536_NSE
2705.8999,5333,11536_NSE
2707.6499,3194,11536_NSE
2711.1001,2357,11536_NSE
2714.3501,1711,11536_NSE
2713,1896,11536_NSE
2711.45,1556,11536_NSE
2712.1001,2096,11536_NSE
2718,4108,11536_NSE
2717.25,2472,11536_NSE
2715.2,2035,11536_NSE
2715.05,1339,11536_NSE
2713,1919,11536_NSE
2710.7,1223,11536_NSE
2713.1499,2160,11536_NSE
2712.75,2627,11536_NSE
2711.5,2242,11536_NSE
2712.6001,1297,11536_NSE
2712.75,1797,11536_NSE
2712,1574,11536_NSE
2711.1499,1000,11536_NSE
2711.8,1212,11536_NSE
2711.25,1887,11536_NSE
2707.2,2064,11536_NSE
2708.8501,2182,11536_NSE
2709.25,1070,11536_NSE
2707.3501,2667,11536_NSE
2706.2,1005,11536_NSE
2705,2137,11536_NSE
2703.3,3655,11536_NSE
2699.55,10921,11536_NSE
2699.1001,5014,11536_NSE
2700.6001,5087,11536_NSE
2701.75,8144,11536_NSE
2701.3501,1469,11536_NSE
2703.8501,3475,11536_NSE
2701.25,2633,11536_NSE
2701,1593,11536_NSE
2700,1647,11536_NSE
2698.05,2278,11536_NSE
2698.45,1648,11536_NSE
2699.1499,9472,11536_NSE
2700.1001,2956,11536_NSE
2698.25,1709,11536_NSE
2699.25,940,11536_NSE
2699.1001,1088,11536_NSE
2702.3,2217,11536_NSE
2702.25,1758,11536_NSE
2702.1001,808,11536_NSE
2700.8,833,11536_NSE
2702.6499,1365,11536_NSE
2702,1061,11536_NSE
2701.55,963,11536_NSE
2702.95,1831,11536_NSE
2702.95,845,11536_NSE
2705.55,1846,11536_NSE
2709,3860,11536_NSE
2709,1248,11536_NSE
2708.2,1431,11536_NSE
2707.05,1218,11536_NSE
2707.55,1973,11536_NSE
2706.05,2366,11536_NSE
2705,1739,11536_NSE
2706.2,2460,11536_NSE
2704.05,1029,11536_NSE
2703.2,1202,11536_NSE
2703.3,1957,11536_NSE
2702.6499,1532,11536_NSE
2702.2,1105,11536_NSE
2702.3501,703,11536_NSE
2704.8,1808,11536_NSE
2703.55,1960,11536_NSE
2704.6499,1020,11536_NSE
2703,1023,11536_NSE
2702.6499,1325,11536_NSE
2704.75,1093,11536_NSE
2704,1353,11536_NSE
2703.3501,989,11536_NSE
2703,1002,11536_NSE
2703.3,1220,11536_NSE
2703.3,785,11536_NSE
2703.75,1621,11536_NSE
2703,899,11536_NSE
2702.6499,5599,11536_NSE
2700.8999,2178,11536_NSE
2698,1920,11536_NSE
2699.8,3448,11536_NSE
2698.1499,1293,11536_NSE
2699.95,1742,11536_NSE
2698.6499,1153,11536_NSE
2700,1747,11536_NSE
2700.5,1945,11536_NSE
2701.8999,984,11536_NSE
2700.5,996,11536_NSE
2700,897,11536_NSE
2700.1499,4507,11536_NSE
2698.25,1822,11536_NSE
2701.8,642,11536_NSE
2699.7,1509,11536_NSE
2700.1499,487,11536_NSE
2703.1499,2530,11536_NSE
2700.55,1029,11536_NSE
2701.1001,1831,11536_NSE
2701.1001,1828,11536_NSE
2702.95,1716,11536_NSE
2702.25,2962,11536_NSE
2702.05,1000,11536_NSE
2701.05,2427,11536_NSE
2701.1001,976,11536_NSE
2700.3,1441,11536_NSE
2700.05,1226,11536_NSE
2700.45,3395,11536_NSE
2701.5,2161,11536_NSE
2700.1001,838,11536_NSE
2702.3999,1706,11536_NSE
2703.55,1608,11536_NSE
2704,2696,11536_NSE
2703.05,1358,11536_NSE
2703.25,1423,11536_NSE
2703.05,1385,11536_NSE
2703.1499,927,11536_NSE
2703,670,11536_NSE
2702.1499,2439,11536_NSE
2702.1499,1299,11536_NSE
2703.3,1338,11536_NSE
2704.75,1550,11536_NSE
2706.95,2382,11536_NSE
2705.6499,1641,11536_NSE
2705.1001,1360,11536_NSE
2705.05,1351,11536_NSE
2705.5,2096,11536_NSE
2705.8501,2409,11536_NSE
2705.5,1197,11536_NSE
2702.6499,4185,11536_NSE
2703,1892,11536_NSE
2702.75,569,11536_NSE
2700.25,1640,11536_NSE
2698.8999,3195,11536_NSE
2698.6001,2871,11536_NSE
2700,1224,11536_NSE
2700.1001,3681,11536_NSE
2701.1499,914,11536_NSE
2701,1518,11536_NSE
2696.6499,3616,11536_NSE
2692.55,5880,11536_NSE
2691.25,4091,11536_NSE
2692.8999,2612,11536_NSE
2693.6001,2684,11536_NSE
2694.1499,1650,11536_NSE
2694.3,1508,11536_NSE
2693.75,1871,11536_NSE
2694.7,2176,11536_NSE
2693.8501,1625,11536_NSE
2693.55,1339,11536_NSE
2696.3,2423,11536_NSE
2696.3501,1202,11536_NSE
2696.45,1489,11536_NSE
2695.8999,1513,11536_NSE
2696,1296,11536_NSE
2696.1499,1072,11536_NSE
2692.75,1822,11536_NSE
2693.6001,3518,11536_NSE
2692,2099,11536_NSE
2693.3,2641,11536_NSE
2692.7,1199,11536_NSE
2693.3,1437,11536_NSE
2692.2,2549,11536_NSE
2694.6499,1586,11536_NSE
2694.95,797,11536_NSE
2696.3,1209,11536_NSE
2697.45,1848,11536_NSE
2701.95,3706,11536_NSE
2698.45,1567,11536_NSE
2700.45,1843,11536_NSE
2698.6499,2452,11536_NSE
2696.8,1715,11536_NSE
2697.3999,1208,11536_NSE
2695.8501,1984,11536_NSE
2694.7,2478,11536_NSE
2695,1289,11536_NSE
2694.25,1266,11536_NSE
2696.05,1074,11536_NSE
2695.75,972,11536_NSE
2694.6499,590,11536_NSE
2695.3501,1487,11536_NSE
2695.5,985,11536_NSE
2695.3999,908,11536_NSE
2694.55,571,11536_NSE
2697.1001,1300,11536_NSE
2699,1736,11536_NSE
2698.1001,2013,11536_NSE
2697.95,1987,11536_NSE
2699,1632,11536_NSE
2700.3999,2401,11536_NSE
2700,2601,11536_NSE
2701.3999,2169,11536_NSE
2702.2,2827,11536_NSE
2706.6499,3148,11536_NSE
2705.75,3077,11536_NSE
2705.95,1251,11536_NSE
2706.3,2028,11536_NSE
2707.8999,3357,11536_NSE
2705,2017,11536_NSE
2707.8,2061,11536_NSE
2707.2,957,11536_NSE
2709.8,3882,11536_NSE
2710.8999,2070,11536_NSE
2710.1499,3768,11536_NSE
2711.25,1673,11536_NSE
2714.8999,8632,11536_NSE
2716.45,6598,11536_NSE
2711.45,3703,11536_NSE
2712.3999,1256,11536_NSE
2712.8,1132,11536_NSE
2709.75,1455,11536_NSE
2707.8,3886,11536_NSE
2704.45,3014,11536_NSE
2706.05,1620,11536_NSE
2704,2258,11536_NSE
2706.2,1218,11536_NSE
2705.5,1523,11536_NSE
2706.3999,1155,11536_NSE
2705.05,1179,11536_NSE
2709.8501,1497,11536_NSE
2708.5,1465,11536_NSE
2708.8999,978,11536_NSE
2709.3,1324,11536_NSE
2708,828,11536_NSE
2706.1499,1258,11536_NSE
2705,1997,11536_NSE
2706.5,1350,11536_NSE
2704.7,749,11536_NSE
2704.7,944,11536_NSE
2702.3,2922,11536_NSE
2703.7,516,11536_NSE
2704.2,2047,11536_NSE
2705,514,11536_NSE
2702.05,1946,11536_NSE
2702,1068,11536_NSE
2705.6001,1150,11536_NSE
2702,1939,11536_NSE
2702.2,1846,11536_NSE
2702.1499,826,11536_NSE
2703.55,1221,11536_NSE
2704,856,11536_NSE
2702.8,506,11536_NSE
2703.8501,1267,11536_NSE
2702,1199,11536_NSE
2703.8501,669,11536_NSE
2703.7,1019,11536_NSE
2701,2147,11536_NSE
2701.7,2701,11536_NSE
2702.8501,1038,11536_NSE
2705,2619,11536_NSE
2703.45,1375,11536_NSE
2703,853,11536_NSE
2704.95,1252,11536_NSE
2704.1001,574,11536_NSE
2703.55,668,11536_NSE
2705.95,1199,11536_NSE
2704.95,1335,11536_NSE
2706.55,738,11536_NSE
2706.6499,1082,11536_NSE
2707.1499,728,11536_NSE
2707.7,1844,11536_NSE
2710.8,2360,11536_NSE
2709.05,2985,11536_NSE
2706.8501,1130,11536_NSE
2710.1001,1892,11536_NSE
2709.1001,1248,11536_NSE
2710,1434,11536_NSE
2709.1001,2358,11536_NSE
2712,2740,11536_NSE
2712.95,1761,11536_NSE
2711.8501,1221,11536_NSE
2712,1031,11536_NSE
2710.55,1009,11536_NSE
2712,1552,11536_NSE
2711.6499,549,11536_NSE
2713,1594,11536_NSE
2711.3999,1457,11536_NSE
2710,768,11536_NSE
2707.8501,1936,11536_NSE
2706.25,1612,11536_NSE
2706.5,957,11536_NSE
2705.1001,1436,11536_NSE
2706.95,961,11536_NSE
2706.1499,880,11536_NSE
2705.05,844,11536_NSE
2704.7,1344,11536_NSE
2703.6001,785,11536_NSE
2702.95,2266,11536_NSE
2703.75,1413,11536_NSE
2704.05,2672,11536_NSE
2705.2,3639,11536_NSE
2706.95,3625,11536_NSE
2705.6499,2083,11536_NSE
2706.25,6727,11536_NSE
2710.3501,9431,11536_NSE
2709.05,6377,11536_NSE
2708.2,963,11536_NSE
2706.8,1564,11536_NSE
2708.75,3145,11536_NSE
2709.25,3769,11536_NSE
2709.3999,1420,11536_NSE
2709.25,1391,11536_NSE
2707.1001,1265,11536_NSE
2707.45,900,11536_NSE
2708.8501,1320,11536_NSE
2709.45,2742,11536_NSE
2707.45,3511,11536_NSE
2701.2,19093,11536_NSE
2696.6001,12833,11536_NSE
2700.05,20305,11536_NSE
2699.75,16786,11536_NSE
2705.2,19853,11536_NSE
2697.8,17814,11536_NSE
2696.55,16548,11536_NSE
2700.75,18166,11536_NSE
2697.8,18390,11536_NSE
2703.8999,19093,11536_NSE
2697,18267,11536_NSE
2702.8999,16516,11536_NSE
2698.3,18075,11536_NSE
2695.05,16161,11536_NSE
2695.1001,14981,11536_NSE
2690.45,18777,11536_NSE
2692.5,15744,11536_NSE
2696.25,17619,11536_NSE
2693.5,17095,11536_NSE
2695.95,18128,11536_NSE
2692.95,21144,11536_NSE
2691.95,15718,11536_NSE
2690.25,15167,11536_NSE
2694.8,25460,11536_NSE
2689.5,14085,11536_NSE
2687.3,14160,11536_NSE
2687.55,17058,11536_NSE
2685,14150,11536_NSE
2681.2,15007,11536_NSE
2681,5461,11536_NSE
2697.05,42958,11536_NSE
2690.55,30645,11536_NSE
2697.8,15945,11536_NSE
2708,14113,11536_NSE
2710.05,11191,11536_NSE
2709.1001,4645,11536_NSE
2705.5,5523,11536_NSE
2714.3,8275,11536_NSE
2719.8999,10281,11536_NSE
2724.8,10362,11536_NSE
2720.95,11636,11536_NSE
2723.3501,6151,11536_NSE
2729.25,9840,11536_NSE
2729,6138,11536_NSE
2727.8,5184,11536_NSE
2731.8501,12596,11536_NSE
2729.95,8016,11536_NSE
2725.8999,5392,11536_NSE
2723,6029,11536_NSE
2720.55,8438,11536_NSE
2718.6499,6092,11536_NSE
2716.8999,5224,11536_NSE
2712.25,9746,11536_NSE
2707.1499,6268,11536_NSE
2706.45,10610,11536_NSE
2704.45,6253,11536_NSE
2707,4387,11536_NSE
2706.3,2927,11536_NSE
2705.8,2199,11536_NSE
2706.6499,7389,11536_NSE
2712.7,3426,11536_NSE
2710.95,3365,11536_NSE
2712.5,2638,11536_NSE
2714.95,3468,11536_NSE
2717.25,3541,11536_NSE
2714,5759,11536_NSE
2715.55,3191,11536_NSE
2716.8501,2972,11536_NSE
2719.75,3984,11536_NSE
2719.7,3851,11536_NSE
2719.7,9250,11536_NSE
2722,4942,11536_NSE
2724.3501,6660,11536_NSE
2725.5,3693,11536_NSE
2724.05,3382,11536_NSE
2724.95,2404,11536_NSE
2724.7,1697,11536_NSE
2728.05,4467,11536_NSE
2726.3501,3765,11536_NSE
2726,2673,11536_NSE
2728.55,5130,11536_NSE
2725.1001,4368,11536_NSE
2725.6499,2088,11536_NSE
2726.95,5759,11536_NSE
2724.8,5016,11536_NSE
2726.95,4423,11536_NSE
2727.1499,2289,11536_NSE
2728.25,5345,11536_NSE
2731.8,10972,11536_NSE
2733,13405,11536_NSE
2733.1499,8804,11536_NSE
2729.8999,8371,11536_NSE
2736.6001,13544,11536_NSE
2736.8501,5169,11536_NSE
2738.8501,8860,11536_NSE
2737.2,5473,11536_NSE
2737.6001,2417,11536_NSE
2739.6001,4838,11536_NSE
2743,14215,11536_NSE
2745.55,9714,11536_NSE
2746.05,5886,11536_NSE
2750.55,32395,11536_NSE
2744.55,4966,11536_NSE
2744.2,3500,11536_NSE
2744.25,4310,11536_NSE
2740.7,11040,11536_NSE
2739.7,3482,11536_NSE
2739.1499,2361,11536_NSE
2739.3,3222,11536_NSE
2737.3501,1939,11536_NSE
2739.75,2628,11536_NSE
2740.55,1625,11536_NSE
2739.7,877,11536_NSE
2739.8999,6923,11536_NSE
2740.1001,2643,11536_NSE
2747,4841,11536_NSE
2747.55,4787,11536_NSE
2748.8999,18058,11536_NSE
2749.8999,13860,11536_NSE
2750.45,1930,11536_NSE
2747.05,6458,11536_NSE
2746.3999,2250,11536_NSE
2747.1001,1488,11536_NSE
2747.8999,3158,11536_NSE
2747.55,3456,11536_NSE
2747.8,3863,11536_NSE
2748.1001,1375,11536_NSE
2748.8999,2166,11536_NSE
2752.45,4812,11536_NSE
2754.55,11029,11536_NSE
2755.8999,6366,11536_NSE
2755.8,6810,11536_NSE
2753.55,1852,11536_NSE
2754.8,3747,11536_NSE
2757.95,8519,11536_NSE
2757,7154,11536_NSE
2755.05,4082,11536_NSE
2752.1499,3845,11536_NSE
2752.3,2963,11536_NSE
2753.95,1564,11536_NSE
2752.3999,1673,11536_NSE
2752.6499,1445,11536_NSE
2752.3,1201,11536_NSE
2752.1499,1192,11536_NSE
2752.7,3929,11536_NSE
2755,7768,11536_NSE
2756.8999,5271,11536_NSE
2755.75,1316,11536_NSE
2755.6499,1064,11536_NSE
2755.3501,2121,11536_NSE
2757,2536,11536_NSE
2758.6499,5728,11536_NSE
2759.1001,9214,11536_NSE
2758.8999,1215,11536_NSE
2757.2,1540,11536_NSE
2755.8999,1661,11536_NSE
2755.05,3173,11536_NSE
2753.3501,1273,11536_NSE
2754.05,2009,11536_NSE
2753.3,1056,11536_NSE
2749.1499,7698,11536_NSE
2759.1001,14039,11536_NSE
2757.05,6229,11536_NSE
2757,643,11536_NSE
2753.1001,1069,11536_NSE
2753,2169,11536_NSE
2752,1536,11536_NSE
2751.8,1197,11536_NSE
2752.3501,1445,11536_NSE
2752.1499,868,11536_NSE
2752.8999,1684,11536_NSE
2753.1001,925,11536_NSE
2754,1073,11536_NSE
2753.6499,414,11536_NSE
2754.1001,1229,11536_NSE
2752.25,2080,11536_NSE
2752.3999,1200,11536_NSE
2751.6499,1493,11536_NSE
2760,14026,11536_NSE
2755.05,3501,11536_NSE
2760.2,4329,11536_NSE
2756.75,8530,11536_NSE
2759,3592,11536_NSE
2758.7,8309,11536_NSE
2754.3,1323,11536_NSE
2754.2,1849,11536_NSE
2754.8999,1214,11536_NSE
2753.5,2974,11536_NSE
2758,6351,11536_NSE
2759.1001,13155,11536_NSE
2757.8,1194,11536_NSE
2755.3501,5464,11536_NSE
2754.95,575,11536_NSE
2754,661,11536_NSE
2755.7,1056,11536_NSE
2756.6499,1452,11536_NSE
2754.6001,442,11536_NSE
2755,722,11536_NSE
2755.5,1515,11536_NSE
2755.8,684,11536_NSE
2755.8999,671,11536_NSE
2756.3999,743,11536_NSE
2757,988,11536_NSE
2763,7546,11536_NSE
2765,12413,11536_NSE
2763.6001,3894,11536_NSE
2761.5,2405,11536_NSE
2761.1001,856,11536_NSE
2763.6499,3186,11536_NSE
2765.3,2673,11536_NSE
2765,1282,11536_NSE
2763.5,1038,11536_NSE
2763.3,1289,11536_NSE
2763.05,1090,11536_NSE
2762.6499,1786,11536_NSE
2761.8999,5873,11536_NSE
2761.05,1024,11536_NSE
2763,1448,11536_NSE
2761.1001,1694,11536_NSE
2761.8999,1965,11536_NSE
2763.8999,3515,11536_NSE
2762.45,547,11536_NSE
2762.3999,779,11536_NSE
2761.6499,1056,11536_NSE
2761.3,1283,11536_NSE
2760,1399,11536_NSE
2759.05,3635,11536_NSE
2761,4971,11536_NSE
2760,694,11536_NSE
2759.55,1191,11536_NSE
2761.05,954,11536_NSE
2761.1001,931,11536_NSE
2761.8501,745,11536_NSE
2762,773,11536_NSE
2762.1001,634,11536_NSE
2762.95,598,11536_NSE
2762.05,852,11536_NSE
2761.3501,987,11536_NSE
2761.1499,1415,11536_NSE
2760.8999,659,11536_NSE
2760.8,975,11536_NSE
2761.1499,566,11536_NSE
2761.2,933,11536_NSE
2760.6001,870,11536_NSE
2761.7,953,11536_NSE
2763.55,995,11536_NSE
2763,896,11536_NSE
2762.5,750,11536_NSE
2762.55,785,11536_NSE
2761.8501,1609,11536_NSE
2762.6001,1699,11536_NSE
2761.8,973,11536_NSE
2762.8999,1259,11536_NSE
2762.45,968,11536_NSE
2762.8,1390,11536_NSE
2763.3501,459,11536_NSE
2763.5,562,11536_NSE
2763.25,839,11536_NSE
2763,1178,11536_NSE
2761.8,1290,11536_NSE
2761.3,990,11536_NSE
2761.55,1914,11536_NSE
2764,1150,11536_NSE
2762,1271,11536_NSE
2763.95,2104,11536_NSE
2764.6001,3055,11536_NSE
2764.5,1386,11536_NSE
2765.8501,2138,11536_NSE
2765,1022,11536_NSE
2764.3,1425,11536_NSE
2765.05,885,11536_NSE
2766.2,2397,11536_NSE
2763.25,2188,11536_NSE
2761.95,2639,11536_NSE
2762,833,11536_NSE
2761.95,1278,11536_NSE
2763,962,11536_NSE
2763.6001,4211,11536_NSE
2762.2,2363,11536_NSE
2762.5,1072,11536_NSE
2761.3,1886,11536_NSE
2761.5,524,11536_NSE
2761.3,634,11536_NSE
2758,4248,11536_NSE
2759.1499,2338,11536_NSE
2758.55,1055,11536_NSE
2756.1001,3101,11536_NSE
2755.8,4413,11536_NSE
2755,2540,11536_NSE
2753.3999,4367,11536_NSE
2751.25,4371,11536_NSE
2752.2,1882,11536_NSE
2754,2754,11536_NSE
2754,2755,11536_NSE
2757.3501,1254,11536_NSE
2757.25,1483,11536_NSE
2755.1001,2164,11536_NSE
2752.8999,3158,11536_NSE
2754.25,2363,11536_NSE
2754.1499,1565,11536_NSE
2753.6499,1552,11536_NSE
2751.1001,4370,11536_NSE
2751.05,2884,11536_NSE
2752.6499,2944,11536_NSE
2753.6499,1817,11536_NSE
2751.7,1822,11536_NSE
2754.3,1770,11536_NSE
2753.8,2139,11536_NSE
2752.1499,1305,11536_NSE
2753.3501,2028,11536_NSE
2753.3,1256,11536_NSE
2755.55,1639,11536_NSE
2755.25,758,11536_NSE
2757.6001,1693,11536_NSE
2757,1055,11536_NSE
2758.8,3957,11536_NSE
2759.25,1085,11536_NSE
2758.7,985,11536_NSE
2760,1504,11536_NSE
2759.2,986,11536_NSE
2763.25,2580,11536_NSE
2760.75,1313,11536_NSE
2762,2136,11536_NSE
2762.8999,1986,11536_NSE
2766.1499,5965,11536_NSE
2769,6219,11536_NSE
2767.5,3784,11536_NSE
2768.05,4928,11536_NSE
2766.1001,2067,11536_NSE
2764.45,2561,11536_NSE
2764.05,2102,11536_NSE
2766.3999,1320,11536_NSE
2764.5,2030,11536_NSE
2765,1192,11536_NSE
2766.8,1608,11536_NSE
2767,2794,11536_NSE
2769,2984,11536_NSE
2768.45,1336,11536_NSE
2766.8501,2868,11536_NSE
2767.75,1418,11536_NSE
2768.3501,3023,11536_NSE
2766.95,1602,11536_NSE
2765.6001,2453,11536_NSE
2764.1001,2072,11536_NSE
2764.6499,1027,11536_NSE
2768,1316,11536_NSE
2763.6499,2769,11536_NSE
2763.3,2142,11536_NSE
2764.05,1697,11536_NSE
2763.95,1061,11536_NSE
2765,1763,11536_NSE
2764.8501,699,11536_NSE
2764,1245,11536_NSE
2764.3501,1060,11536_NSE
2764.3999,931,11536_NSE
2765.1001,3093,11536_NSE
2765.8501,1505,11536_NSE
2769.3501,8260,11536_NSE
2769.6499,1926,11536_NSE
2770,2377,11536_NSE
2769.55,2871,11536_NSE
2769.75,1451,11536_NSE
2769.2,1107,11536_NSE
2769.6001,1313,11536_NSE
2767.75,1463,11536_NSE
2769.25,1596,11536_NSE
2768.95,1989,11536_NSE
2768.5,1312,11536_NSE
2768.2,4537,11536_NSE
2767.7,992,11536_NSE
2766.3999,2511,11536_NSE
2766.45,1652,11536_NSE
2763.05,4835,11536_NSE
2762.3,5055,11536_NSE
2761.5,2888,11536_NSE
2764.3999,10254,11536_NSE
2763.6499,3872,11536_NSE
2766,4153,11536_NSE
2765.95,2359,11536_NSE
2767.55,5711,11536_NSE
2771,6611,11536_NSE
2774.3,6480,11536_NSE
2772.95,5798,11536_NSE
2772.1001,3885,11536_NSE
2772.2,4180,11536_NSE
2773.95,11034,11536_NSE
2774.8,8127,11536_NSE
2775.1001,5322,11536_NSE
2777.8501,8564,11536_NSE
2774.25,9041,11536_NSE
2775.95,7871,11536_NSE
2776.2,5644,11536_NSE
2775.8501,5527,11536_NSE
2778.1499,9771,11536_NSE
2777.8501,5909,11536_NSE
2778.45,14948,11536_NSE
2777.45,5223,11536_NSE
2776.45,4136,11536_NSE
2774.8,4581,11536_NSE
2774.3,5083,11536_NSE
2774.75,3898,11536_NSE
2774.7,3779,11536_NSE
2772.25,5927,11536_NSE
2771,7765,11536_NSE
2769.6499,4252,11536_NSE
2787.6001,12695,11536_NSE
2777.5,14278,11536_NSE
2773.8,5351,11536_NSE
